./Planning/pddlXpSym/coins/coins_p01_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
72,x15,0,504204249740083200,471,200,732,552,471,87.25918124709278
73,x21,0,448181555324518400,611,200,874,553,469,87.81204943312332
74,x17,0,448181555324518400,469,200,730,554,469,88.35753613198176
75,x39,0,366693999810969600,830,200,1093,555,466,88.90447425399907
76,x35,0,366693999810969600,466,200,727,556,466,89.45098732109182
77,x37,0,325950222054195200,830,200,1093,557,464,89.99937169696204
78,x33,0,325950222054195200,464,200,725,558,464,90.53404920897447
79,x141,0,257796993806499840,519,200,780,559,459,91.07264233008027
80,x137,0,203893986010595328,564,200,813,560,455,91.60518566705287
81,x135,0,154678196283899904,539,200,788,561,451,92.13864579400979
82,x139,0,117342079939510272,486,200,735,562,447,92.66461902996525
83,x136,0,88895515105689600,517,200,764,563,445,93.18632562109269
84,x140,0,67345087201280000,470,200,717,564,443,93.70305251912214
85,x82,0,48103633715200000,701,200,947,565,417,94.21680807997473
86,x64,0,48103633715200000,412,200,658,566,412,94.7218895740807
87,x158,0,40888088657920000,728,200,974,567,412,95.22469503292814
88,x124,0,33672543600640000,685,200,931,568,356,95.7229643499013
89,x150,0,33672543600640000,344,200,590,569,344,96.15478899003938
90,x123,1,33672543600640000,344,200,590,570,344,96.58252513199113
91,x81,0,33672543600640000,344,200,590,571,344,97.01341483998112
92,x59,0,33672543600640000,344,200,590,572,344,97.43784338189289
93,x36,0,33672543600640000,344,200,590,573,344,97.86109970510006
94,x27,1,33672543600640000,344,200,590,574,344,98.2813037049491
95,x126,1,28518582845440000,597,200,843,575,343,98.70032055210322
96,x73,0,20959440404480000,486,200,732,576,321,99.11888118204661
97,x63,0,20959440404480000,321,200,567,577,321,99.52926543192007
98,x154,0,18124761989120000,447,200,693,578,322,99.93816556991078
99,x122,0,15290083573760000,436,200,682,579,275,100.34982912591659
100,x146,0,15290083573760000,275,200,521,580,275,100.70415347092785
101,x121,1,15290083573760000,275,200,521,581,275,101.05105416895822
102,x72,0,15290083573760000,263,200,509,582,263,101.39483380806632
103,x58,0,15290083573760000,262,200,508,583,262,101.74252682807855
104,x18,0,15290083573760000,259,200,505,584,259,102.0839829929173
105,x9,1,15290083573760000,259,200,505,585,259,102.42422152496874
106,x142,0,11008860173107200,302,200,548,586,250,102.7617233269848
107,x200,1,8256645129830400,297,200,499,587,249,103.09369970997795
108,x138,0,5944784493477888,325,200,574,588,240,103.41695516603068
109,x196,1,4458588370108416,320,200,569,589,239,103.73204993689433
110,x174,1,2805403918270464,374,200,623,590,214,104.03850951907225
111,x80,1,2805403918270464,214,200,463,591,214,104.31988607905805
112,x54,1,2805403918270464,214,200,463,592,214,104.59672570903786
113,x112,1,1870269278846976,253,200,502,593,205,104.8724795540329
114,x111,0,1870269278846976,205,200,408,594,205,105.13305806205608
115,x102,1,1870269278846976,205,200,408,595,205,105.39035748597234
116,x101,1,1870269278846976,205,200,408,596,205,105.64569399296306
117,x100,0,1870269278846976,205,200,408,597,205,105.89961161091924
118,x99,0,1870269278846976,205,200,408,598,205,106.15256047109142
119,x107,1,1246846185897984,268,200,471,599,196,106.40409252699465
120,x106,0,1246846185897984,196,200,399,600,196,106.63841279805638
121,x94,1,1246846185897984,196,200,399,601,196,106.87044274504296
122,x93,1,1246846185897984,196,200,399,602,196,107.10521637299098
123,x92,0,1246846185897984,196,200,399,603,196,107.33492016303353
124,x91,0,1246846185897984,196,200,399,604,196,107.56287936796434
125,x110,0,831230790598656,222,200,425,605,193,107.78976947395131
126,x98,0,831230790598656,193,200,396,606,193,108.0063225820195
127,x97,0,831230790598656,193,200,396,607,193,108.22090259892866
128,x109,0,554153860399104,223,200,426,608,190,108.43401011801325
129,x96,0,554153860399104,190,200,393,609,190,108.6404561479576
130,x95,0,554153860399104,190,200,393,610,190,108.84353957907297
131,x105,0,369435906932736,234,200,437,611,187,109.04590542800725
132,x90,0,369435906932736,187,200,390,612,187,109.24242298305035
133,x89,0,369435906932736,187,200,390,613,187,109.4330858909525
134,x104,0,246290604621824,235,200,438,614,184,109.62360482197255
135,x88,0,246290604621824,184,200,387,615,184,109.80659498507157
136,x87,0,246290604621824,184,200,387,616,184,109.98374807392247
137,x170,1,140737488355328,282,200,485,617,180,110.15986040211283
138,x71,1,140737488355328,180,200,383,618,180,110.3292885790579
139,x53,1,140737488355328,180,200,383,619,180,110.49704738194123
140,x173,1,70368744177664,296,200,499,620,178,110.66336686396971
141,x79,1,70368744177664,178,200,381,621,178,110.82508934801444
142,x49,1,70368744177664,178,200,381,622,178,110.98456433904357
143,x169,1,35184372088832,272,200,475,623,176,111.14276442211121
144,x70,1,35184372088832,176,200,379,624,176,111.29246471100487
145,x48,1,35184372088832,176,200,379,625,176,111.44093475909904
146,x131,1,17592186044416,177,200,380,626,175,111.58816509298049
147,x67,1,17592186044416,175,200,378,627,175,111.731313446071
148,x130,1,8796093022208,179,200,382,628,174,111.87488078512251
149,x66,1,8796093022208,174,200,377,629,174,112.01228073099628
150,x128,1,4398046511104,279,200,482,630,173,112.14842718699947
151,x60,1,4398046511104,173,200,376,631,173,112.27160785300657
152,x127,1,2199023255552,192,200,395,632,172,112.37505501811393
153,x55,1,2199023255552,172,200,375,633,172,112.47296622209251
154,x120,1,1099511627776,185,200,388,634,171,112.57002501306124
155,x8,1,1099511627776,171,200,374,635,171,112.66845209291205
156,x118,1,549755813888,181,200,384,636,170,112.76374000310898
157,x6,1,549755813888,170,200,373,637,170,112.86090408195741
158,x117,1,274877906944,177,200,380,638,169,112.95438296394423
159,x5,1,274877906944,169,200,372,639,169,113.04861898301169
160,x116,1,137438953472,173,200,376,640,168,113.13902645395137
161,x4,1,137438953472,168,200,371,641,168,113.23008861998096
162,x114,1,68719476736,169,200,372,642,167,113.31748699396849
163,x2,1,68719476736,167,200,370,643,167,113.40796665498056
164,x113,1,34359738368,168,200,371,644,166,113.49420416611247
165,x1,1,34359738368,166,200,369,645,166,113.57616572012194
166,x199,1,17179869184,167,200,369,646,167,113.65777682792395
167,x198,1,8589934592,168,200,370,647,168,113.73882493190467
168,x197,1,4294967296,169,200,371,648,169,113.81930906092748
169,x195,1,2147483648,170,200,372,649,170,113.89908436406404
170,x194,1,1073741824,171,200,373,650,171,113.97818169090897
171,x193,1,536870912,172,200,374,651,172,114.05673655401915
172,x192,1,268435456,173,200,375,652,173,114.13435856811702
173,x191,1,134217728,174,200,376,653,174,114.21103724394925
174,x190,1,67108864,175,200,377,654,175,114.2862795770634
175,x189,1,33554432,176,200,378,655,176,114.36044322303496
176,x188,1,16777216,177,200,379,656,177,114.4330289249774
177,x187,1,8388608,178,200,380,657,178,114.5053042920772
178,x186,1,4194304,179,200,381,658,179,114.57559265894815
179,x185,1,2097152,180,200,382,659,180,114.64412699406967
180,x184,1,1048576,181,200,383,660,181,114.71115158009343
181,x183,1,524288,182,200,384,661,182,114.77638781396672
182,x182,1,262144,183,200,385,662,183,114.83971530501731
183,x181,1,131072,184,200,386,663,184,114.9009330670815
184,x180,1,65536,185,200,387,664,185,114.95999329700135
185,x179,1,32768,186,200,388,665,186,115.01721194107085
186,x178,1,16384,187,200,389,666,187,115.07186142611317
187,x177,1,8192,188,200,390,667,188,115.1242558369413
188,x176,1,4096,189,200,391,668,189,115.17416697903536
189,x175,1,2048,190,200,392,669,190,115.22177176410332
190,x172,1,1024,191,200,393,670,191,115.26660143001936
191,x171,1,512,192,200,394,671,192,115.30860793800093
192,x159,1,256,193,200,395,672,193,115.34776851697825
193,x155,1,128,194,200,396,673,194,115.38383509707637
194,x151,1,64,195,200,397,674,195,115.41692135389894
195,x147,1,32,196,200,398,675,196,115.4468072350137
196,x108,1,16,197,200,399,676,197,115.47343207802624
197,x103,1,8,198,200,400,677,198,115.49677640292794
198,x78,1,4,199,200,401,678,199,115.51658519404009
199,x69,1,2,200,200,402,679,200,115.53300449904054
200,x50,1,1,201,200,403,680,201,115.54584886599332
./Planning/pddlXpSym/coins/coins_p02_p_t2.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,5783385614313398221707241586688,34493,368,34862,949,34491,1056.9442537201103
./Planning/pddlXpSym/coins/coins_p03_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,6965239036193538048,1908,200,2109,481,1906,34.48659230303019
1,x76,0,6127358399270092800,2137,200,2363,481,1669,35.50599339301698
2,x132,1,6127358399270092800,1649,200,1874,482,1649,36.461761072976515
3,x129,1,6127358399270092800,1649,200,1874,483,1649,37.40884257806465
4,x119,1,6127358399270092800,1649,200,1875,484,1649,38.357993744080886
5,x115,1,6127358399270092800,1649,200,1874,485,1649,39.28967161499895
6,x68,1,6127358399270092800,1649,200,1874,486,1649,40.22323361411691
7,x65,1,6127358399270092800,1649,200,1875,487,1649,41.15431840298697
8,x56,0,6127358399270092800,1649,200,1874,488,1649,42.09062213706784
9,x45,1,6127358399270092800,1649,200,1874,489,1649,43.01726359897293
10,x44,0,6127358399270092800,1649,200,1875,490,1649,43.936733945971355
11,x42,0,6127358399270092800,1649,200,1874,491,1649,44.85360971116461
12,x40,0,6127358399270092800,1649,200,1874,492,1649,45.76875241706148
13,x38,0,6127358399270092800,1649,200,1875,493,1649,46.67700864118524
14,x34,0,6127358399270092800,1649,200,1874,494,1649,47.59007422416471
15,x32,0,6127358399270092800,1649,200,1874,495,1649,48.49999711406417
